time,RegionName,value
2014-01-01,89431,137200.0
2014-01-01,89032,142700.0
2014-01-01,89506,159000.0
2014-01-01,89102,134200.0
2014-01-01,89139,197400.0
2014-01-01,89149,207300.0
2014-01-01,89178,212200.0
2014-01-01,89113,227100.0
2014-01-01,89521,280300.0
2014-01-01,89183,179800.0
2014-01-01,89135,314900.0
2014-01-01,89107,115700.0
2014-01-01,89511,445700.0
2014-01-01,89002,197800.0
2014-01-01,89130,178400.0
2014-01-01,89134,231600.0
2014-01-01,89503,177400.0
2014-01-01,89081,167900.0
2014-01-01,89141,226300.0
2014-01-01,89011,185000.0
2014-01-01,89142,124400.0
2014-01-01,89434,185900.0
2014-01-01,89512,115600.0
2014-01-01,89145,151600.0
2014-01-01,89084,202200.0
2014-01-01,89701,163400.0
2014-01-01,89801,229400.0
2014-01-01,89120,166700.0
2014-01-01,89044,269700.0
2014-01-01,89156,128000.0
2014-01-01,89048,140400.0
2014-01-01,89118,175500.0
2014-01-01,89706,163300.0
2014-01-01,89408,137200.0
2014-01-01,89166,205700.0
2014-01-01,89144,253700.0
2014-01-01,89146,219900.0
2014-01-01,89027,177900.0
2014-01-01,89403,164900.0
2014-01-01,89433,155500.0
2014-01-01,89005,226700.0
2014-01-01,89138,315500.0
2014-01-01,89460,214300.0
2014-01-01,89423,284500.0
2014-01-01,89410,258100.0
2014-01-01,89815,235900.0
2014-01-01,89029,149000.0
2014-01-01,89109,185000.0
2014-01-01,89508,175800.0
2014-01-01,89703,253200.0
2014-01-01,89441,276400.0
2014-01-01,89060,97600.0
2014-01-01,89143,187400.0
2014-01-01,89519,392100.0
2014-01-01,89447,110500.0
2014-01-01,89179,223200.0
2014-01-01,89429,103500.0
2014-01-01,89061,137900.0
2014-01-01,89451,701100.0
2014-01-01,89501,204000.0
2014-01-01,89705,212100.0
2014-01-01,89510,278900.0
2014-01-01,89086,183000.0
2014-01-01,89448,498700.0
2014-01-01,89704,262800.0
2014-01-01,89449,280500.0
2014-01-01,89040,140000.0
2014-01-01,89444,229500.0
2014-01-01,89085,241800.0
2014-01-01,89034,267500.0
2014-01-01,89021,193900.0
2014-01-01,89439,325100.0
2014-01-01,89411,523600.0
2014-01-01,89124,207300.0
2014-01-01,89440,148700.0
2014-01-01,89413,1434400.0
2014-01-01,89155,262000.0
2014-02-01,89108,131100.0
2014-02-01,89121,127300.0
2014-02-01,89117,247800.0
2014-02-01,89052,325000.0
2014-02-01,89123,209000.0
2014-02-01,89031,155400.0
2014-02-01,89110,113400.0
2014-02-01,89074,217000.0
2014-02-01,89103,155100.0
2014-02-01,89148,224200.0
2014-02-01,89147,181500.0
2014-02-01,89119,140100.0
2014-02-01,89129,193500.0
2014-02-01,89122,141200.0
2014-02-01,89115,99600.0
2014-02-01,89502,147400.0
2014-02-01,89014,189900.0
2014-02-01,89131,230700.0
2014-02-01,89509,290400.0
2014-02-01,89436,248500.0
2014-02-01,89015,153000.0
2014-02-01,89128,192300.0
2014-02-01,89523,262100.0
2014-02-01,89104,113300.0
2014-02-01,89012,247500.0
2014-02-01,89030,67900.0
2014-02-01,89431,138400.0
2014-02-01,89032,144300.0
2014-02-01,89506,160500.0
2014-02-01,89102,135400.0
2014-02-01,89139,199800.0
2014-02-01,89149,210200.0
2014-02-01,89178,214600.0
2014-02-01,89113,228700.0
2014-02-01,89521,282500.0
2014-02-01,89183,182000.0
2014-02-01,89135,316900.0
2014-02-01,89107,117200.0
2014-02-01,89511,447800.0
2014-02-01,89002,200000.0
2014-02-01,89130,179600.0
2014-02-01,89134,233900.0
2014-02-01,89503,178900.0
2014-02-01,89081,169900.0
2014-02-01,89141,229300.0
2014-02-01,89011,186500.0
2014-02-01,89142,126100.0
2014-02-01,89434,187600.0
2014-02-01,89512,117600.0
2014-02-01,89145,153100.0
2014-02-01,89084,203600.0
2014-02-01,89701,163600.0
2014-02-01,89801,229500.0
2014-02-01,89120,168800.0
2014-02-01,89044,271300.0
2014-02-01,89156,129800.0
2014-02-01,89048,141900.0
2014-02-01,89118,177100.0
2014-02-01,89706,163300.0
2014-02-01,89408,138600.0
2014-02-01,89166,208300.0
2014-02-01,89144,255500.0
2014-02-01,89146,221600.0
2014-02-01,89027,178500.0
2014-02-01,89403,166700.0
2014-02-01,89433,156800.0
2014-02-01,89005,229200.0
2014-02-01,89138,319000.0
2014-02-01,89460,213300.0
2014-02-01,89423,283800.0
2014-02-01,89410,257400.0
2014-02-01,89815,236100.0
2014-02-01,89029,148700.0
2014-02-01,89109,185900.0
2014-02-01,89508,177900.0
2014-02-01,89703,252800.0
2014-02-01,89441,276700.0
2014-02-01,89060,99200.0
2014-02-01,89143,189100.0
2014-02-01,89519,394400.0
2014-02-01,89447,111200.0
2014-02-01,89179,226700.0
2014-02-01,89429,103600.0
2014-02-01,89061,139500.0
2014-02-01,89451,706200.0
2014-02-01,89501,204400.0
2014-02-01,89705,211700.0
2014-02-01,89510,274100.0
2014-02-01,89086,185900.0
2014-02-01,89448,497500.0
2014-02-01,89704,264000.0
2014-02-01,89449,279300.0
2014-02-01,89040,140900.0
2014-02-01,89444,228500.0
2014-02-01,89085,243100.0
2014-02-01,89034,267700.0
2014-02-01,89021,194400.0
2014-02-01,89439,327300.0
2014-02-01,89411,522300.0
2014-02-01,89124,206500.0
2014-02-01,89440,150700.0
2014-02-01,89413,1431400.0
2014-02-01,89155,264300.0
2014-03-01,89108,132700.0
2014-03-01,89121,128700.0
2014-03-01,89117,250100.0
2014-03-01,89052,327500.0
2014-03-01,89123,211200.0
2014-03-01,89031,157100.0
2014-03-01,89110,114700.0
2014-03-01,89074,219200.0
2014-03-01,89103,156700.0
2014-03-01,89148,225900.0
2014-03-01,89147,183900.0
2014-03-01,89119,140700.0
2014-03-01,89129,194900.0
2014-03-01,89122,143900.0
2014-03-01,89115,101600.0
2014-03-01,89502,149100.0
2014-03-01,89014,192100.0
2014-03-01,89131,233500.0
2014-03-01,89509,292600.0
2014-03-01,89436,250700.0
2014-03-01,89015,154300.0
2014-03-01,89128,193300.0
2014-03-01,89523,263900.0
2014-03-01,89104,114900.0
2014-03-01,89012,249700.0
2014-03-01,89030,70000.0
2014-03-01,89431,139700.0
2014-03-01,89032,145900.0
2014-03-01,89506,162700.0
2014-03-01,89102,136300.0
2014-03-01,89139,202000.0
2014-03-01,89149,213100.0
2014-03-01,89178,217000.0
2014-03-01,89113,230100.0
2014-03-01,89521,284500.0
2014-03-01,89183,183500.0
2014-03-01,89135,318900.0
2014-03-01,89107,118800.0
2014-03-01,89511,450600.0
2014-03-01,89002,201800.0
2014-03-01,89130,180700.0
2014-03-01,89134,236300.0
2014-03-01,89503,180500.0
2014-03-01,89081,171200.0
2014-03-01,89141,232600.0
2014-03-01,89011,187800.0
2014-03-01,89142,128100.0
2014-03-01,89434,188900.0
2014-03-01,89512,119000.0
2014-03-01,89145,154800.0
2014-03-01,89084,205600.0
2014-03-01,89701,163800.0
2014-03-01,89801,230100.0
2014-03-01,89120,170600.0
2014-03-01,89044,272500.0
2014-03-01,89156,131500.0
2014-03-01,89048,143900.0
2014-03-01,89118,178700.0
2014-03-01,89706,162900.0
2014-03-01,89408,139500.0
2014-03-01,89166,211300.0
2014-03-01,89144,257100.0
2014-03-01,89146,222400.0
2014-03-01,89027,179900.0
2014-03-01,89403,167600.0
2014-03-01,89433,158000.0
2014-03-01,89005,233000.0
2014-03-01,89138,322200.0
2014-03-01,89460,213800.0
2014-03-01,89423,284700.0
2014-03-01,89410,258000.0
2014-03-01,89815,236900.0
2014-03-01,89029,148300.0
2014-03-01,89109,187500.0
2014-03-01,89508,180200.0
2014-03-01,89703,251900.0
2014-03-01,89441,277300.0
2014-03-01,89060,101300.0
2014-03-01,89143,191500.0
2014-03-01,89519,396600.0
2014-03-01,89447,111600.0
2014-03-01,89179,229400.0
2014-03-01,89429,103400.0
2014-03-01,89061,141700.0
2014-03-01,89451,710700.0
2014-03-01,89501,206100.0
2014-03-01,89705,213400.0
2014-03-01,89510,270900.0
2014-03-01,89086,188800.0
2014-03-01,89448,496600.0
2014-03-01,89704,261900.0
2014-03-01,89449,280500.0
2014-03-01,89040,141500.0
2014-03-01,89444,229400.0
2014-03-01,89085,244200.0
2014-03-01,89034,267700.0
2014-03-01,89021,194800.0
2014-03-01,89439,329800.0
2014-03-01,89411,523700.0
2014-03-01,89124,210400.0
2014-03-01,89440,152300.0
2014-03-01,89413,1436000.0
2014-03-01,89155,266800.0
2014-04-01,89108,134400.0
2014-04-01,89121,130100.0
2014-04-01,89117,252200.0
2014-04-01,89052,329500.0
2014-04-01,89123,213600.0
2014-04-01,89031,158700.0
2014-04-01,89110,115800.0
2014-04-01,89074,221300.0
2014-04-01,89103,158700.0
2014-04-01,89148,227400.0
2014-04-01,89147,186200.0
2014-04-01,89119,141100.0
2014-04-01,89129,196700.0
2014-04-01,89122,146300.0
2014-04-01,89115,103100.0
2014-04-01,89502,150600.0
2014-04-01,89014,194200.0
2014-04-01,89131,236700.0
2014-04-01,89509,295800.0
2014-04-01,89436,252200.0
2014-04-01,89015,155900.0
2014-04-01,89128,194500.0
2014-04-01,89523,265800.0
2014-04-01,89104,116300.0
2014-04-01,89012,251900.0
2014-04-01,89030,72200.0
2014-04-01,89431,141000.0
2014-04-01,89032,147100.0
2014-04-01,89506,165500.0
2014-04-01,89102,137200.0
2014-04-01,89139,203800.0
2014-04-01,89149,216100.0
2014-04-01,89178,219300.0
2014-04-01,89113,231100.0
2014-04-01,89521,286200.0
2014-04-01,89183,184900.0
2014-04-01,89135,320600.0
2014-04-01,89107,120400.0
2014-04-01,89511,453300.0
2014-04-01,89002,203400.0
2014-04-01,89130,181600.0
2014-04-01,89134,238900.0
2014-04-01,89503,181900.0
2014-04-01,89081,172600.0
2014-04-01,89141,235200.0
2014-04-01,89011,188800.0
2014-04-01,89142,130100.0
2014-04-01,89434,189600.0
2014-04-01,89512,121000.0
2014-04-01,89145,156200.0
2014-04-01,89084,208200.0
2014-04-01,89701,165000.0
2014-04-01,89801,230500.0
2014-04-01,89120,172100.0
2014-04-01,89044,274200.0
2014-04-01,89156,133100.0
2014-04-01,89048,146000.0
2014-04-01,89118,180200.0
2014-04-01,89706,164000.0
2014-04-01,89408,139600.0
2014-04-01,89166,213500.0
2014-04-01,89144,258100.0
2014-04-01,89146,222800.0
2014-04-01,89027,181000.0
2014-04-01,89403,167000.0
2014-04-01,89433,159100.0
2014-04-01,89005,237400.0
2014-04-01,89138,325200.0
2014-04-01,89460,216400.0
2014-04-01,89423,287700.0
2014-04-01,89410,261000.0
2014-04-01,89815,237500.0
2014-04-01,89029,147500.0
2014-04-01,89109,189900.0
2014-04-01,89508,182500.0
2014-04-01,89703,253400.0
2014-04-01,89441,278100.0
2014-04-01,89060,102500.0
2014-04-01,89143,194100.0
2014-04-01,89519,397900.0
2014-04-01,89447,111900.0
2014-04-01,89179,231300.0
2014-04-01,89429,103500.0
2014-04-01,89061,143800.0
2014-04-01,89451,708100.0
2014-04-01,89501,209900.0
2014-04-01,89705,217200.0
2014-04-01,89510,270900.0
2014-04-01,89086,191400.0
2014-04-01,89448,498300.0
2014-04-01,89704,259300.0
2014-04-01,89449,285000.0
2014-04-01,89040,141200.0
2014-04-01,89444,230700.0
2014-04-01,89085,245400.0
2014-04-01,89034,267000.0
2014-04-01,89021,195300.0
2014-04-01,89439,331800.0
2014-04-01,89411,529700.0
2014-04-01,89124,218600.0
2014-04-01,89440,153100.0
2014-04-01,89413,1453000.0
2014-04-01,89155,269200.0
2014-05-01,89108,135600.0
2014-05-01,89121,131700.0
2014-05-01,89117,253900.0
2014-05-01,89052,330700.0
2014-05-01,89123,215900.0
2014-05-01,89031,160100.0
2014-05-01,89110,116800.0
2014-05-01,89074,223100.0
2014-05-01,89103,160400.0
2014-05-01,89148,228300.0
2014-05-01,89147,187600.0
2014-05-01,89119,141400.0
2014-05-01,89129,198700.0
2014-05-01,89122,148200.0
2014-05-01,89115,104300.0
2014-05-01,89502,151900.0
2014-05-01,89014,196200.0
2014-05-01,89131,239000.0
2014-05-01,89509,299800.0
2014-05-01,89436,253800.0
2014-05-01,89015,157800.0
2014-05-01,89128,195700.0
2014-05-01,89523,267800.0
2014-05-01,89104,117600.0
2014-05-01,89012,253800.0
2014-05-01,89030,73500.0
2014-05-01,89431,142100.0
2014-05-01,89032,148100.0
2014-05-01,89506,168300.0
2014-05-01,89102,138000.0
2014-05-01,89139,205300.0
2014-05-01,89149,218700.0
2014-05-01,89178,220800.0
2014-05-01,89113,232100.0
2014-05-01,89521,288600.0
2014-05-01,89183,186400.0
2014-05-01,89135,321900.0
2014-05-01,89107,121700.0
2014-05-01,89511,455700.0
2014-05-01,89002,204700.0
2014-05-01,89130,182800.0
2014-05-01,89134,240800.0
2014-05-01,89503,183300.0
2014-05-01,89081,174100.0
2014-05-01,89141,237000.0
2014-05-01,89011,189400.0
2014-05-01,89142,132000.0
2014-05-01,89434,190300.0
2014-05-01,89512,123300.0
2014-05-01,89145,157400.0
2014-05-01,89084,210300.0
2014-05-01,89701,167200.0
2014-05-01,89801,231600.0
2014-05-01,89120,173100.0
2014-05-01,89044,276100.0
2014-05-01,89156,134100.0
2014-05-01,89048,147700.0
2014-05-01,89118,182100.0
2014-05-01,89706,166300.0
2014-05-01,89408,138900.0
2014-05-01,89166,214700.0
2014-05-01,89144,259400.0
2014-05-01,89146,224600.0
2014-05-01,89027,181900.0
2014-05-01,89403,166000.0
2014-05-01,89433,161000.0
2014-05-01,89005,241000.0
2014-05-01,89138,329000.0
2014-05-01,89460,220400.0
2014-05-01,89423,292100.0
2014-05-01,89410,265200.0
2014-05-01,89815,237800.0
2014-05-01,89029,147200.0
2014-05-01,89109,191700.0
2014-05-01,89508,184200.0
2014-05-01,89703,256800.0
2014-05-01,89441,278500.0
2014-05-01,89060,103200.0
2014-05-01,89143,195900.0
2014-05-01,89519,398900.0
2014-05-01,89447,112100.0
2014-05-01,89179,232800.0
2014-05-01,89429,103700.0
2014-05-01,89061,145500.0
2014-05-01,89451,706000.0
2014-05-01,89501,211600.0
2014-05-01,89705,221300.0
2014-05-01,89510,273300.0
2014-05-01,89086,193300.0
2014-05-01,89448,503700.0
2014-05-01,89704,258700.0
2014-05-01,89449,290700.0
2014-05-01,89040,141200.0
2014-05-01,89444,231500.0
2014-05-01,89085,247200.0
2014-05-01,89034,266000.0
2014-05-01,89021,195500.0
2014-05-01,89439,333100.0
2014-05-01,89411,537400.0
2014-05-01,89124,226700.0
2014-05-01,89440,154800.0
2014-05-01,89413,1476600.0
2014-05-01,89155,271500.0
2014-06-01,89108,136600.0
2014-06-01,89121,133100.0
2014-06-01,89117,255600.0
2014-06-01,89052,332000.0
2014-06-01,89123,217800.0
2014-06-01,89031,161600.0
2014-06-01,89110,118000.0
2014-06-01,89074,225000.0
2014-06-01,89103,162200.0
2014-06-01,89148,228900.0
2014-06-01,89147,188800.0
2014-06-01,89119,142000.0
2014-06-01,89129,200600.0
2014-06-01,89122,149800.0
2014-06-01,89115,105800.0
2014-06-01,89502,153500.0
2014-06-01,89014,197900.0
2014-06-01,89131,241200.0
2014-06-01,89509,304000.0
2014-06-01,89436,256000.0
2014-06-01,89015,159600.0
2014-06-01,89128,196900.0
2014-06-01,89523,270200.0
2014-06-01,89104,119400.0
2014-06-01,89012,255300.0
2014-06-01,89030,74200.0
2014-06-01,89431,143200.0
2014-06-01,89032,149400.0
2014-06-01,89506,170900.0
2014-06-01,89102,138400.0
2014-06-01,89139,206500.0
2014-06-01,89149,220200.0
2014-06-01,89178,222100.0
2014-06-01,89113,233100.0
2014-06-01,89521,291600.0
2014-06-01,89183,188600.0
2014-06-01,89135,323700.0
2014-06-01,89107,122700.0
2014-06-01,89511,458800.0
2014-06-01,89002,206600.0
2014-06-01,89130,184200.0
2014-06-01,89134,241800.0
2014-06-01,89503,185200.0
2014-06-01,89081,175600.0
2014-06-01,89141,239400.0
2014-06-01,89011,190300.0
2014-06-01,89142,133400.0
2014-06-01,89434,191600.0
2014-06-01,89512,125100.0
2014-06-01,89145,158300.0
2014-06-01,89084,212200.0
2014-06-01,89701,169300.0
2014-06-01,89801,230300.0
2014-06-01,89120,173700.0
2014-06-01,89044,278100.0
2014-06-01,89156,134900.0
2014-06-01,89048,149500.0
2014-06-01,89118,183700.0
2014-06-01,89706,167900.0
2014-06-01,89408,138400.0
2014-06-01,89166,215800.0
2014-06-01,89144,261500.0
2014-06-01,89146,226600.0
2014-06-01,89027,182300.0
2014-06-01,89403,165700.0
2014-06-01,89433,163400.0
2014-06-01,89005,243600.0
2014-06-01,89138,333000.0
2014-06-01,89460,224100.0
2014-06-01,89423,296600.0
2014-06-01,89410,268900.0
2014-06-01,89815,235900.0
2014-06-01,89029,148500.0
2014-06-01,89109,192300.0
2014-06-01,89508,186300.0
2014-06-01,89703,259400.0
2014-06-01,89441,279200.0
2014-06-01,89060,105200.0
2014-06-01,89143,197200.0
2014-06-01,89519,403000.0
2014-06-01,89447,112200.0
2014-06-01,89179,234200.0
2014-06-01,89429,104000.0
2014-06-01,89061,147300.0
2014-06-01,89451,710100.0
2014-06-01,89501,208300.0
2014-06-01,89705,224200.0
2014-06-01,89510,277900.0
2014-06-01,89086,195600.0
2014-06-01,89448,511000.0
2014-06-01,89704,258300.0
2014-06-01,89449,296500.0
2014-06-01,89040,142700.0
2014-06-01,89444,231900.0
2014-06-01,89085,249100.0
2014-06-01,89034,266000.0
2014-06-01,89021,196800.0
2014-06-01,89439,335400.0
2014-06-01,89411,545200.0
2014-06-01,89124,228700.0
2014-06-01,89440,157400.0
2014-06-01,89413,1502000.0
2014-06-01,89155,273800.0
2014-07-01,89108,137500.0
2014-07-01,89121,134300.0
2014-07-01,89117,257000.0
2014-07-01,89052,333700.0
2014-07-01,89123,219200.0
2014-07-01,89031,163200.0
2014-07-01,89110,119800.0
2014-07-01,89074,227100.0
2014-07-01,89103,164000.0
2014-07-01,89148,230100.0
2014-07-01,89147,190400.0
2014-07-01,89119,143100.0
2014-07-01,89129,202200.0
2014-07-01,89122,150900.0
2014-07-01,89115,107300.0
2014-07-01,89502,155400.0
2014-07-01,89014,199600.0
2014-07-01,89131,243600.0
2014-07-01,89509,308300.0
2014-07-01,89436,258800.0
2014-07-01,89015,161200.0
2014-07-01,89128,198200.0
2014-07-01,89523,272900.0
2014-07-01,89104,121700.0
2014-07-01,89012,257000.0
2014-07-01,89030,75300.0
2014-07-01,89431,145000.0
2014-07-01,89032,151000.0
2014-07-01,89506,173800.0
2014-07-01,89102,138600.0
2014-07-01,89139,207800.0
2014-07-01,89149,221400.0
2014-07-01,89178,223300.0
2014-07-01,89113,233900.0
2014-07-01,89521,295400.0
2014-07-01,89183,190600.0
2014-07-01,89135,326100.0
2014-07-01,89107,123700.0
2014-07-01,89511,465800.0
2014-07-01,89002,209400.0
2014-07-01,89130,185100.0
2014-07-01,89134,242200.0
2014-07-01,89503,187300.0
2014-07-01,89081,176800.0
2014-07-01,89141,242700.0
2014-07-01,89011,191400.0
2014-07-01,89142,134700.0
2014-07-01,89434,193200.0
2014-07-01,89512,126800.0
2014-07-01,89145,158800.0
2014-07-01,89084,214600.0
2014-07-01,89701,172200.0
2014-07-01,89801,226200.0
2014-07-01,89120,174800.0
2014-07-01,89044,280200.0
2014-07-01,89156,135600.0
2014-07-01,89048,151000.0
2014-07-01,89118,184900.0
2014-07-01,89706,170500.0
2014-07-01,89408,138800.0
2014-07-01,89166,217100.0
2014-07-01,89144,263400.0
2014-07-01,89146,228300.0
2014-07-01,89027,182100.0
2014-07-01,89403,166800.0
2014-07-01,89433,165500.0
2014-07-01,89005,245500.0
2014-07-01,89138,336000.0
2014-07-01,89460,227600.0
2014-07-01,89423,301000.0
2014-07-01,89410,272600.0
2014-07-01,89815,231900.0
2014-07-01,89029,149100.0
2014-07-01,89109,192600.0
2014-07-01,89508,189400.0
2014-07-01,89703,263400.0
2014-07-01,89441,281500.0
2014-07-01,89060,107100.0
2014-07-01,89143,198400.0
2014-07-01,89519,415200.0
2014-07-01,89447,112400.0
2014-07-01,89179,235500.0
2014-07-01,89429,105000.0
2014-07-01,89061,148900.0
2014-07-01,89451,716300.0
2014-07-01,89501,202800.0
2014-07-01,89705,226700.0
2014-07-01,89510,279400.0
2014-07-01,89086,197500.0
2014-07-01,89448,519700.0
2014-07-01,89704,258600.0
2014-07-01,89449,302500.0
2014-07-01,89040,144700.0
2014-07-01,89444,233800.0
2014-07-01,89085,250500.0
2014-07-01,89034,266500.0
2014-07-01,89021,200000.0
2014-07-01,89439,338300.0
2014-07-01,89411,554700.0
2014-07-01,89124,227000.0
2014-07-01,89440,159300.0
2014-07-01,89413,1533500.0
2014-07-01,89155,276200.0
2014-08-01,89108,138000.0
2014-08-01,89121,135700.0
2014-08-01,89117,258200.0
2014-08-01,89052,335400.0
2014-08-01,89123,220100.0
2014-08-01,89031,164700.0
2014-08-01,89110,121400.0
2014-08-01,89074,229200.0
2014-08-01,89103,165600.0
2014-08-01,89148,230900.0
2014-08-01,89147,192200.0
2014-08-01,89119,144400.0
2014-08-01,89129,203300.0
2014-08-01,89122,151600.0
2014-08-01,89115,108400.0
2014-08-01,89502,156900.0
2014-08-01,89014,201100.0
2014-08-01,89131,245700.0
2014-08-01,89509,311800.0
2014-08-01,89436,260900.0
2014-08-01,89015,162600.0
2014-08-01,89128,198800.0
2014-08-01,89523,276100.0
2014-08-01,89104,124000.0
2014-08-01,89012,259100.0
2014-08-01,89030,76400.0
2014-08-01,89431,146500.0
2014-08-01,89032,152500.0
2014-08-01,89506,176400.0
2014-08-01,89102,139200.0
2014-08-01,89139,209400.0
2014-08-01,89149,222300.0
2014-08-01,89178,224200.0
2014-08-01,89113,235100.0
2014-08-01,89521,298500.0
2014-08-01,89183,191800.0
2014-08-01,89135,328200.0
2014-08-01,89107,124300.0
2014-08-01,89511,472800.0
2014-08-01,89002,212500.0
2014-08-01,89130,186400.0
2014-08-01,89134,242600.0
2014-08-01,89503,189200.0
2014-08-01,89081,178000.0
2014-08-01,89141,245700.0
2014-08-01,89011,192400.0
2014-08-01,89142,135900.0
2014-08-01,89434,194500.0
2014-08-01,89512,128000.0
2014-08-01,89145,159500.0
2014-08-01,89084,217100.0
2014-08-01,89701,175400.0
2014-08-01,89801,222600.0
2014-08-01,89120,176000.0
2014-08-01,89044,282300.0
2014-08-01,89156,136100.0
2014-08-01,89048,151400.0
2014-08-01,89118,186200.0
2014-08-01,89706,174000.0
2014-08-01,89408,140200.0
2014-08-01,89166,218200.0
2014-08-01,89144,264900.0
2014-08-01,89146,229900.0
2014-08-01,89027,181900.0
2014-08-01,89403,168500.0
2014-08-01,89433,166900.0
2014-08-01,89005,247000.0
2014-08-01,89138,339100.0
2014-08-01,89460,230400.0
2014-08-01,89423,305200.0
2014-08-01,89410,276200.0
2014-08-01,89815,228800.0
2014-08-01,89029,147900.0
2014-08-01,89109,193200.0
2014-08-01,89508,192800.0
2014-08-01,89703,268200.0
2014-08-01,89441,284400.0
2014-08-01,89060,107900.0
2014-08-01,89143,200100.0
2014-08-01,89519,426400.0
2014-08-01,89447,113400.0
2014-08-01,89179,236400.0
2014-08-01,89429,106400.0
2014-08-01,89061,149700.0
2014-08-01,89451,717500.0
2014-08-01,89501,197800.0
2014-08-01,89705,229500.0
2014-08-01,89510,275300.0
2014-08-01,89086,198500.0
2014-08-01,89448,529000.0
2014-08-01,89704,261100.0
2014-08-01,89449,307500.0
2014-08-01,89040,146300.0
2014-08-01,89444,236400.0
2014-08-01,89085,250900.0
2014-08-01,89034,266500.0
2014-08-01,89021,202300.0
2014-08-01,89439,340800.0
2014-08-01,89411,563900.0
2014-08-01,89124,223300.0
2014-08-01,89440,160600.0
2014-08-01,89413,1559000.0
2014-08-01,89155,278600.0
2014-09-01,89108,138000.0
2014-09-01,89121,136800.0
2014-09-01,89117,258800.0
2014-09-01,89052,336700.0
2014-09-01,89123,220800.0
2014-09-01,89031,165800.0
2014-09-01,89110,122400.0
2014-09-01,89074,231000.0
2014-09-01,89103,166300.0
2014-09-01,89148,231100.0
2014-09-01,89147,193500.0
2014-09-01,89119,146200.0
2014-09-01,89129,203900.0
2014-09-01,89122,152000.0
2014-09-01,89115,109200.0
2014-09-01,89502,158900.0
2014-09-01,89014,202500.0
2014-09-01,89131,247400.0
2014-09-01,89509,315300.0
2014-09-01,89436,262500.0
2014-09-01,89015,163500.0
2014-09-01,89128,198900.0
2014-09-01,89523,279400.0
2014-09-01,89104,125600.0
2014-09-01,89012,260400.0
2014-09-01,89030,76900.0
2014-09-01,89431,147600.0
2014-09-01,89032,153600.0
2014-09-01,89506,178800.0
2014-09-01,89102,140100.0
2014-09-01,89139,210500.0
2014-09-01,89149,222300.0
2014-09-01,89178,224900.0
2014-09-01,89113,236100.0
2014-09-01,89521,300600.0
2014-09-01,89183,192400.0
2014-09-01,89135,328900.0
2014-09-01,89107,124200.0
2014-09-01,89511,477900.0
2014-09-01,89002,214900.0
2014-09-01,89130,187800.0
2014-09-01,89134,242700.0
2014-09-01,89503,191400.0
2014-09-01,89081,178900.0
2014-09-01,89141,247100.0
2014-09-01,89011,193500.0
2014-09-01,89142,136700.0
2014-09-01,89434,196400.0
2014-09-01,89512,128700.0
2014-09-01,89145,160700.0
2014-09-01,89084,219000.0
2014-09-01,89701,178300.0
2014-09-01,89801,222000.0
2014-09-01,89120,176500.0
2014-09-01,89044,282700.0
2014-09-01,89156,136200.0
2014-09-01,89048,150800.0
2014-09-01,89118,187400.0
2014-09-01,89706,177200.0
2014-09-01,89408,142200.0
2014-09-01,89166,218700.0
2014-09-01,89144,265900.0
2014-09-01,89146,230100.0
2014-09-01,89027,182100.0
2014-09-01,89403,170800.0
2014-09-01,89433,168500.0
2014-09-01,89005,248300.0
2014-09-01,89138,343000.0
2014-09-01,89460,232600.0
2014-09-01,89423,308700.0
2014-09-01,89410,279500.0
2014-09-01,89815,227800.0
2014-09-01,89029,146500.0
2014-09-01,89109,196100.0
2014-09-01,89508,196000.0
2014-09-01,89703,272900.0
2014-09-01,89441,287000.0
2014-09-01,89060,107400.0
2014-09-01,89143,202300.0
2014-09-01,89519,431400.0
2014-09-01,89447,114900.0
2014-09-01,89179,237000.0
2014-09-01,89429,107500.0
2014-09-01,89061,149500.0
2014-09-01,89451,714800.0
2014-09-01,89501,194200.0
2014-09-01,89705,232200.0
2014-09-01,89510,274900.0
2014-09-01,89086,198900.0
2014-09-01,89448,538500.0
2014-09-01,89704,264500.0
2014-09-01,89449,312600.0
2014-09-01,89040,147800.0
2014-09-01,89444,238900.0
2014-09-01,89085,250600.0
2014-09-01,89034,266000.0
2014-09-01,89021,202500.0
2014-09-01,89439,344500.0
2014-09-01,89411,570500.0
2014-09-01,89124,223200.0
2014-09-01,89440,161100.0
2014-09-01,89413,1567600.0
2014-09-01,89155,280400.0
2014-10-01,89108,138300.0
2014-10-01,89121,137900.0
2014-10-01,89117,259500.0
2014-10-01,89052,338500.0
2014-10-01,89123,221600.0
2014-10-01,89031,166600.0
2014-10-01,89110,123500.0
2014-10-01,89074,232500.0
2014-10-01,89103,166800.0
2014-10-01,89148,230900.0
2014-10-01,89147,194700.0
2014-10-01,89119,148700.0
2014-10-01,89129,204700.0
2014-10-01,89122,152600.0
2014-10-01,89115,110000.0
2014-10-01,89502,162400.0
2014-10-01,89014,203700.0
2014-10-01,89131,249100.0
2014-10-01,89509,319100.0
2014-10-01,89436,264400.0
2014-10-01,89015,164400.0
2014-10-01,89128,199500.0
2014-10-01,89523,282500.0
2014-10-01,89104,127100.0
2014-10-01,89012,261500.0
2014-10-01,89030,77400.0
2014-10-01,89431,149000.0
2014-10-01,89032,154300.0
2014-10-01,89506,181400.0
2014-10-01,89102,141300.0
2014-10-01,89139,211500.0
